department_id,department_name,ministry_id,ministry_name,jurisdiction,document_count,pdf_count,validated_pdf_count,failed_pdf_count,unavailable_pdf_count,last_updated
1312,Transport Department,131,No Ministry,STATE,2,0,0,0,0,2026-08-19 21:27:34.431256
568,Veterinary Department,58,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:42.618292
1112,Election Department,83,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:38.705334
1259,Local Self Government,72,NO MINISTRY,STATE,9,0,0,0,0,2026-08-19 21:27:42.539804
822,"Excise, Entertainment and Luxury Tax Department",64,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:38.280641
694,"Industry Department, Government of Jharkhand",70,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:45.959704
147,"MINES & GEOLOGY, HARYANA",67,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:30.299028
1159,Transport Department,78,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:35.731025
1393,"Department of Urban Development, Government of Goa",65,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:36.336670
300,Harticulture and Food Processing Department,74,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:40.302653
1369,PARLIAMENTARY AFFAIRS DEPARTMENT,185,PARLIAMENTARY AFFAIRS,STATE,5,0,0,0,0,2026-08-19 21:27:46.020433
197,Arts and Culture Department,76,NO MINISTRY,STATE,10,0,0,0,0,2026-08-19 21:27:41.538548
356,Minorities Welfare Department,56,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:24.371676
1318,Food Security and Agriculture Development Department,131,No Ministry,STATE,3,0,0,0,0,2026-08-19 21:27:35.908532
1388,HEALTH & FAMILY WELFARE,187,HEALTH & FAMILY WELFARE,STATE,4,0,0,0,0,2026-08-19 21:27:37.457458
910,Prisons Directorate,87,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:46.157868
1044,Directorate of Kokborok & Other Minority Languages,87,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:30.698120
543,Industries and Commerce Department,58,NO MINISTRY,STATE,12,0,0,0,0,2026-08-19 21:27:41.903165
1199,Department of General Administration and Protocol,63,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:31.771060
1564,Punjab State Container and Warehousing Corporation Limited,82,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:24.516199
1413,Home Department,189,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:27.312656
1599,"Department of Excise, Government of Goa.",65,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:24.553374
696,"Forest Environment and Climate Change Department, Government of Jharkhand",70,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:38.302934
1233,DEPARTMENT OF HEALTH,89,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:37.741914
1337,Finance (Economic Affairs) Department,58,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:37.414062
1226,Collectorate,73,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:25.131069
1243,Consumer Affairs,72,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:36.991230
1347,ST & SC Development & M & BCW,80,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:39.626018
1015,"Captain of Ports Department, Government of Goa",65,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:31.860352
1363,LABOUR & EMPLOYMENT,183,LABOUR & EMPLOYMENT,STATE,1,0,0,0,0,2026-08-19 21:27:24.620024
1324,TOURISM AND CIVIL AVIATION DEPARTMENT,131,No Ministry,STATE,1,0,0,0,0,2026-08-19 21:27:24.636718
1403,Directorate for Welfare of Minorities,87,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:37.670353
1513,Department of Council of Ministers,89,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:37.043956
1155,"Land, Revenue & Settlement",78,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:37.698472
798,"Art, Culture and Language Department",64,NO MINISTRY,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:30.767391
824,Delhi Jal Board,64,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:35.765921
806,Delhi Fire Service,64,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:24.723547
880,"Department of Agriculture, Soil Conservator and Horticulture",63,NO MINISTRY,UNION_TERRITORY,8,0,0,0,0,2026-08-19 21:27:42.057725
1527,"Department of Horticulture, Haryana",67,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:34.774175
269,Farmer Welfare and Agriculture Development Department,74,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:38.479087
328,Forest and Environment Department,66,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:42.976481
947,Department of Power,82,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:34.774715
1193,Department of Home,63,NO MINISTRY,UNION_TERRITORY,6,0,0,0,0,2026-08-19 21:27:37.727796
889,"Department of Industries, Trade and Commerce & Mines",63,NO MINISTRY,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:31.697261
1282,Department of FCS & CA,73,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:24.870608
1079,"Town and Country Planning Department, Government of Goa",65,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:24.872635
734,DEPARTMENT OF LABOUR,89,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:33.204804
833,ANIMAL & FISH RESOURCES DEPARTMENT,59,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:33.321705
195,Co-operation Department,76,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:36.947516
285,Water Resources Department,74,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:30.284815
261,Religious Trusts and Endowments Department,74,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:24.980730
1206,House Allotment Committee,60,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:25.000835
933,Department of Rehabilitation and Disaster Management,82,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:30.370604
764,Panchayat Raj and Rural Development,86,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:36.130802
735,DEPARTMENT OF COOPERATIVES,89,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:46.256462
206,ADMINISTRATIVE REFORMS,57,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:33.268912
1629,Gurugram Metropolitan Development Authority,67,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:37.369966
840,PARLIAMENTARY AFFAIRS DEPARTMENT,59,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:25.046310
321,"Panchayats, Rural Housing and Rural Development Department",66,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:41.903915
39,Department of Official Language,5,Ministry of Home Affairs,CENTRAL,7,0,0,0,0,2026-08-19 21:27:38.610411
1300,INDUSTRIES & COMMERCE,178,INDUSTRIES,STATE,2,0,0,0,0,2026-08-19 21:27:28.084488
520,DEPARTMENT OF MEDICAL AND MEDICAL EDUCATION,89,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:40.649870
1306,Department of Medical,89,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:38.804076
1309,Port Blair Municipal Council,91,Andaman and Nicobar Administration,UNION_TERRITORY,5,0,0,0,0,2026-08-19 21:27:35.974895
553,Planning and Development Department,58,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:41.180346
1394,Colonization,82,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:35.766518
844,Law & Prosecution Department Chandigarh Administration,60,NO MINISTRY,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:35.939692
1365,AGRICULTURE,184,AGRICULTURE,STATE,2,0,0,0,0,2026-08-19 21:27:37.470764
538,"Handlooms, Textile and Sericulture Department",58,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:40.240764
1357,Animal Husbandry,72,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:34.383265
362,Labour Employment Training & Factories Department,56,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:35.666685
717,"Road Construction Department, Government of Jharkhand",70,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:42.738001
1328,"Animal Husbandry & Veterinary Services Department, Government of Goa",65,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:40.302653
660,Finance Revenue & Expenditure Department,131,No Ministry,STATE,6,0,0,0,0,2026-08-19 21:27:31.858687
101,"DEPARTMENT OF INDUSTRIES AND COMMERCE, HARYANA",67,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:42.190853
517,Additional Energy Sources,88,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:46.129619
1489,Housing & Urban Development Department,189,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:34.993388
286,Tourism Department,74,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:45.799648
1372,"Directorate of Health Services, Government of Goa",65,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:35.764890
1382,"Directorate of Social Welfare, Government of Goa",65,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:33.335679
364,Housing Department,56,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:25.998264
170,Personnel and Administrative Reforms Department,76,NO MINISTRY,STATE,6,0,0,0,0,2026-08-19 21:27:46.170273
1416,Transport Department,189,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:27.666761
345,Energy Department,56,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:41.457118
142,Legislative and Parliamentary Affairs Department,66,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:37.488652
375,"Tamil Development and Information Department, Government of Tamil Nadu",85,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:30.959289
908,Transport Department,87,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:34.304239
882,"Block Development Office, Daman.",63,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:30.370604
110,EDUCATION,67,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:31.785856
1235,DEPARTMENT OF AWAS,89,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:40.439886
1245,Electronics & Information Technology,72,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:26.217250
922,Directorate of Tribal Welfare Department,87,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:42.364214
706,Housing & Uban Development (H&UD),80,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:40.438890
313,Home Department,66,NO MINISTRY,STATE,9,0,0,0,0,2026-08-19 21:27:39.573051
400,Department of Industries,91,Andaman and Nicobar Administration,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:38.855026
766,Public Enterprises,86,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:41.279928
1153,Taxation,78,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:41.398563
279,Public Relations Department,74,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:26.286890
1417,Industries and Commerce,189,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:26.305384
1608,Haryana Vidyut Prasaran Nigam Limited,67,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:39.096417
971,Department of Medical Education and Research,82,NO MINISTRY,STATE,13,0,0,0,0,2026-08-19 21:27:38.853016
1223,PLANNING,173,PLANNING,STATE,5,0,0,0,0,2026-08-19 21:27:40.389882
326,"Narmada, Water Resources, Water Supply and Kalpsar Department",66,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:34.512840
369,Department of Finance,91,Andaman and Nicobar Administration,UNION_TERRITORY,4,0,0,0,0,2026-08-19 21:27:37.387067
1263,Personnel & Administrative Reforms,72,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:30.284815
1440,Department of Fisheries,91,Andaman and Nicobar Administration,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:42.365210
354,Agriculture and Cooperation Department,56,NO MINISTRY,STATE,7,0,0,0,0,2026-08-19 21:27:39.173732
1568,MINES & GEOLOGY DEPARTMENT,59,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:40.875312
1415,Tourism and Culture,189,NO MINISTRY,UNION_TERRITORY,3,0,0,0,0,2026-08-19 21:27:38.480088
1024,Department of Dairy Development,82,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:26.601180
157,Transport Department,76,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:30.356321
1156,"Animal, Husbandary and Veterinary",78,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:26.633585
1323,Urban Development & Housing Department,131,No Ministry,STATE,2,0,0,0,0,2026-08-19 21:27:29.099147
1371,Controller of Legal Metrology Department,87,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:26.652189
1614,Department of Economic and Statistical Affairs,67,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:26.667808
828,"Cabinet Secretariat and Coordination Department, Government of Jharkhand",70,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:26.668830
976,Department of Horticulture,82,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:45.798652
1076,DEPARTMENT OF MINORITY WELFARE,89,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:30.413766
1078,"Institute of Public Assistance (Provedoria), Government of Goa",65,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:32.222898
602,DEPARTMENT OF FISHERIES,89,NO MINISTRY,STATE,8,0,0,0,0,2026-08-19 21:27:40.485807
608,Works,80,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:40.650892
897,Department of Co-operation,63,NO MINISTRY,UNION_TERRITORY,1,0,0,0,0,2026-08-19 21:27:27.401442
146,Information and Broadcasting Department,66,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:33.378097
842,AGRICULTURE DEPARTMENT,59,NO MINISTRY,STATE,11,0,0,0,0,2026-08-19 21:27:46.330919
173,"Medical, Health and Family Welfare Department",76,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:38.804076
1381,"Department of Information & Publicity, Government of Goa",65,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:32.973315
1170,Economics &amp; Statistics (Cell),60,NO MINISTRY,UNION_TERRITORY,7,0,0,0,0,2026-08-19 21:27:40.219453
1066,VIGILANCE DEPARTMENT,59,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:46.241210
1132,Printing and Stationery Department,83,NO MINISTRY,STATE,4,0,0,0,0,2026-08-19 21:27:36.014798
1060,"Forest Department, Government of Goa",65,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:27.852134
1308,Commerce & Industries Department,131,No Ministry,STATE,3,0,0,0,0,2026-08-19 21:27:38.523183
784,Delhi Urban Shelter improvement Board,64,NO MINISTRY,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:27.666761
609,"Micro, Small & Medium Enterprises (MSME)",80,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:34.269626
1434,Punjab Ex-Servicemen Corporation,82,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:37.201228
394,DEPARTMENT OF HORTICULTURE,89,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:37.415095
320,"Food, Civil Supply and Consumer Affairs Department",66,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:45.477625
954,Department of Personnel,82,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:27.904019
923,"Directorate of Small Savings, Group Insurance & Institutional Finance",87,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:38.566906
1356,Ports,72,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:27.981429
249,LAW DEPARTMENT,59,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:33.378097
1511,Department of Agriculture,91,Andaman and Nicobar Administration,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:29.471634
1528,"Finance Department, Haryana",67,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:46.393316
358,"Information Technology, Electronics & Communication Department",56,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:33.082601
240,Local Administration Department,78,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:28.148631
968,Department of Defence Services Welfare,82,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:45.939847
1410,DEPARTMENT OF ARCHAEOLOGY,89,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:28.204687
708,"Personnel, Administrative Reforms and Rajbhasha Deparment, Government of Jharkhand",70,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:42.919176
1561,SEWA,67,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:46.116228
1505,Registrar Cooperative Socities,91,Andaman and Nicobar Administration,UNION_TERRITORY,2,0,0,0,0,2026-08-19 21:27:36.440999
974,Social Welfare,76,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:29.239200
1374,"Department of Art & Culture, Government of Goa.",65,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:28.866267
1172,Agriculture,60,NO MINISTRY,UNION_TERRITORY,5,0,0,0,0,2026-08-19 21:27:37.713559
1373,"Department of Information Technology, Government of Goa",65,NO MINISTRY,STATE,3,0,0,0,0,2026-08-19 21:27:32.866721
212,"Energy Department, Government of Tamil Nadu",85,NO MINISTRY,STATE,5,0,0,0,0,2026-08-19 21:27:42.419741
171,Minorities and Other Backward Classes,76,NO MINISTRY,STATE,2,0,0,0,0,2026-08-19 21:27:37.244009
1327,State Institute of Public Administration and Rural Development (SIPARD),87,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:29.018063
1579,DEPARTMENT OF INFORMATION,89,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:29.030802
892,"Department of Town and Country Planning, Urban Development & Housing",63,NO MINISTRY,UNION_TERRITORY,4,0,0,0,0,2026-08-19 21:27:46.157868
1022,"Handlooms,Textiles & Handicrafts",80,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:29.052258
1151,Youth Affairs and Sports,83,NO MINISTRY,STATE,1,0,0,0,0,2026-08-19 21:27:29.052258
